User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:1279,052da997-24ad-4ffb-b266-09908e57c465,externalsystemid:1279,1279,true,,"UC Stu/Graduate, Quarter",,,Hairston,Frances,K,,fse.hosting@ebsco.org,650-690-3100,,1963-06-08 00:00:00.000Z,c4332ed1-23b9-4a15-9f27-fc785998d171;United States;4075 Rardin Drive;;San Francisco;CA;94143;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.235Z,2022-08-09 21:40:15.235Z,,
username:1277,f6309436-dc1c-4952-b204-db76a35fac46,externalsystemid:1277,1277,true,,"UC Stu/Graduate, Quarter",,,Lavin,Gwen,W,,fse.hosting@ebsco.org,812-258-3158,,1952-05-16 00:00:00.000Z,e0044687-b3d0-420e-8b3d-8f8cf23b2245;United States;2248 Charack Road;;Jeffersonville;IN;47130;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.221Z,2022-08-09 21:40:15.221Z,,
username:1276,02fd9634-7423-40d4-b36b-4acb3eb9868f,externalsystemid:1276,1276,true,,"UC Stu/Graduate, Quarter",,,Tate,Donald,L,,fse.hosting@ebsco.org,616-204-5783,,1970-08-12 00:00:00.000Z,70849dad-e6ef-4ae0-8ae3-0663eac3a4e6;United States;4109 Cottonwood Lane;;Grand Rapids;MI;49546;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.166Z,2022-08-09 21:40:15.166Z,,
username:1275,451363f3-b6e2-484c-bf89-29aa7322246e,externalsystemid:1275,1275,true,,"UC Stu/Graduate, Quarter",,,Bell,Howard,T,,fse.hosting@ebsco.org,212-863-2095,,2000-03-30 00:00:00.000Z,ecd1ff26-2c96-4c98-9262-db2837af33ff;United States;1679 Small Street;;New York;NY;10017;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.207Z,2022-08-09 21:40:15.207Z,,
username:1273,5653bcc8-9a00-4742-8e93-80e094453d52,externalsystemid:1273,1273,true,,"UC Stu/Graduate, Quarter",,,Burton,Rickey,H,,fse.hosting@ebsco.org,323-275-5623,,1972-07-06 00:00:00.000Z,69b615e1-de53-4fb0-a835-8eacec4a92f8;United States;3572 Norman Street;;Los Angeles;CA;90017;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.153Z,2022-08-09 21:40:15.153Z,,
username:1271,817c5d63-cc63-4615-9aaf-444b941353c5,externalsystemid:1271,1271,true,,"UC Stu/Graduate, Quarter",,,Jose,Louise,G,,fse.hosting@ebsco.org,419-452-9168,,1968-01-05 00:00:00.000Z,b92a6c6d-d1a3-4acd-a028-f2d53244f3c4;United States;742 Cedarstone Drive;;Fayette;OH;43521;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.114Z,2022-08-09 21:40:15.114Z,,
username:1270,1152bb01-733f-4b2a-ad63-379540402022,externalsystemid:1270,1270,true,,"UC Stu/Graduate, Quarter",,,Ashby,William,M,,fse.hosting@ebsco.org,256-244-8563,,1966-10-19 00:00:00.000Z,e1f87ca4-c922-4e2d-b986-697ef9096ae8;United States;1333 Ritter Street;;Scottsboro;AL;35768;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.140Z,2022-08-09 21:40:15.140Z,,
username:1269,1e598eea-8e27-43c7-9051-5914172d7a23,externalsystemid:1269,1269,true,,"UC Stu/Graduate, Quarter",,,Witherington,Mallory,L,,fse.hosting@ebsco.org,812-242-0905,,1978-05-04 00:00:00.000Z,2e5a92be-e02e-4171-a0eb-7b2161ff82c5;United States;768 Charack Road;;Terre Haute;IN;47807;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.127Z,2022-08-09 21:40:15.127Z,,
username:1268,e884402a-2205-4c2f-af3e-0a69ef92dd72,externalsystemid:1268,1268,true,,"UC Stu/Graduate, Quarter",,,Waters,Charles,M,,fse.hosting@ebsco.org,435-456-1976,,1960-12-05 00:00:00.000Z,0821c841-854d-4435-b0b6-f3f671ef4104;United States;4095 Austin Secret Lane;;Cainville;UT;84775;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.098Z,2022-08-09 21:40:15.098Z,,
username:1267,926719b2-7465-4159-b022-75e36f7a9334,externalsystemid:1267,1267,true,,"UC Stu/Graduate, Quarter",,,Silva,Thomas,G,,fse.hosting@ebsco.org,919-558-4178,,1968-10-14 00:00:00.000Z,f55b15bd-cb1e-4409-9c6d-ee2ae264e792;United States;1328 Nancy Street;;Durham;NC;27713;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.031Z,2022-08-09 21:40:15.031Z,,
username:1266,0fce54c1-8a7d-42da-9e08-47c19024f6e5,externalsystemid:1266,1266,true,,"UC Stu/Graduate, Quarter",,,Robinson,Larry,E,,fse.hosting@ebsco.org,706-368-1869,,1996-05-22 00:00:00.000Z,da7742f9-7603-4e68-bb6f-f4ab7c777dd2;United States;4122 Davis Street;;Rome;GA;30161;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.085Z,2022-08-09 21:40:15.085Z,,
username:1265,dfaaf2f5-3b30-4bb3-899f-dee5692476fb,externalsystemid:1265,1265,true,,"UC Stu/Graduate, Quarter",,,Hilton,James,M,,fse.hosting@ebsco.org,814-225-2350,,1979-06-03 00:00:00.000Z,8b4dcb49-cf3b-4466-863f-a5f0965c961f;United States;2369 Collins Street;;Eldred;PA;16731;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.071Z,2022-08-09 21:40:15.071Z,,
username:1263,038d5241-ec50-407e-b4ce-42865cf855a2,externalsystemid:1263,1263,true,,"UC Stu/Graduate, Quarter",,,Myers,Robert,L,,fse.hosting@ebsco.org,765-673-7991,,1970-07-03 00:00:00.000Z,8b1bc8ca-f594-40eb-a81a-3c981b4d466a;United States;2346 Winifred Way;;Marion;IN;46953;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.017Z,2022-08-09 21:40:15.017Z,,
username:1262,04cac0c5-db5b-4519-8501-59cf0828ca7d,externalsystemid:1262,1262,true,,"UC Stu/Graduate, Quarter",,,Rose,John,J,,fse.hosting@ebsco.org,859-215-7631,,1975-02-14 00:00:00.000Z,2c8a5a8d-eca7-4eb8-a069-876184376185;United States;1495 Carson Street;;Lexington;KY;40507;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.057Z,2022-08-09 21:40:15.057Z,,
username:1261,fda4b4af-cfce-4734-9e3c-014876f2fd06,externalsystemid:1261,1261,true,,"UC Stu/Graduate, Quarter",,,Arroyo,Billy,B,,fse.hosting@ebsco.org,816-926-4766,,1981-04-11 00:00:00.000Z,678ed4a6-ef57-4f5b-9fe6-bd0ddaa61102;United States;2243 Loving Acres Road;;Kansas City;MO;64110;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.002Z,2022-08-09 21:40:15.002Z,,
username:1260,438fdde5-fe5f-40f8-816e-5d9304faaa16,externalsystemid:1260,1260,true,,"UC Stu/Graduate, Quarter",,,Sherman,Angel,G,,fse.hosting@ebsco.org,678-870-4622,,1999-03-11 00:00:00.000Z,e0bee53d-f72a-4238-bd06-8673746e3c49;United States;2870 Mount Olive Road;;Newnan;GA;30263;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.988Z,2022-08-09 21:40:14.988Z,,
username:1259,8380f582-f8b0-4265-af73-ef7d45b5dfee,externalsystemid:1259,1259,true,,"UC Stu/Graduate, Quarter",,,Hoffman,Virginia,W,,fse.hosting@ebsco.org,763-476-1349,,1961-01-31 00:00:00.000Z,c41785da-8fd9-4d0d-8d9d-97935720cd4b;United States;3691 Hillcrest Circle;;Wayzata;MN;55391;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:15.044Z,2022-08-09 21:40:15.044Z,,
username:1258,79bdf852-ec9a-4c1c-96b4-183253e361c6,externalsystemid:1258,1258,true,,"UC Stu/Graduate, Quarter",,,Jackson,Donald,H,,fse.hosting@ebsco.org,706-678-5953,,1953-10-25 00:00:00.000Z,cb124b20-aa3d-415a-8e4b-e7a794768710;United States;144 Radio Park Drive;;Washington;GA;30673;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.975Z,2022-08-09 21:40:14.975Z,,
username:1257,db99bc01-38f8-45d1-9ff3-b6d1edff8dea,externalsystemid:1257,1257,true,,"UC Stu/Graduate, Quarter",,,Loveland,James,D,,fse.hosting@ebsco.org,601-328-0846,,1980-02-04 00:00:00.000Z,d4d21da8-fdc2-46c6-a53e-dbdd46fe153a;United States;3322 Gorby Lane;;Jackson;MS;39211;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.943Z,2022-08-09 21:40:14.943Z,,
username:1256,9ef3c2ff-e4ec-48a7-87f1-e8547c720796,externalsystemid:1256,1256,true,,"UC Stu/Graduate, Quarter",,,Guss,Norma,S,,fse.hosting@ebsco.org,210-368-1136,,1990-11-07 00:00:00.000Z,464fe8ca-d7de-407c-a430-cdcce7458747;United States;2616 Weekley Street;;San Antonio;TX;78205;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.929Z,2022-08-09 21:40:14.929Z,,
username:1254,9343a88f-9691-4988-80d5-6ba52679f059,externalsystemid:1254,1254,true,,"UC Stu/Graduate, Quarter",,,Witte,Renae,C,,fse.hosting@ebsco.org,336-653-7018,,1961-05-16 00:00:00.000Z,1bd3b6ab-7241-4ec3-8765-5ef1329a1d02;United States;3362 Ingram Road;;Greensboro;NC;27401;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.916Z,2022-08-09 21:40:14.916Z,,
username:1253,75ac43b2-0177-4f18-86c8-3f2a07e696be,externalsystemid:1253,1253,true,,"UC Stu/Graduate, Quarter",,,Morrison,Tyrone,J,,fse.hosting@ebsco.org,305-725-2997,,1971-03-05 00:00:00.000Z,ecf399de-fce1-471c-b04a-15b547e7c1f4;United States;2043 Steve Hunt Road;;Miami;FL;33169;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.957Z,2022-08-09 21:40:14.957Z,,
username:1252,5789d86f-3efa-4579-a29b-0e8d39699c6b,externalsystemid:1252,1252,true,,"UC Stu/Graduate, Quarter",,,Alexander,Esther,A,,fse.hosting@ebsco.org,248-623-5374,,1981-02-01 00:00:00.000Z,9cbb7748-8e42-4dd2-af88-9014a67e0852;United States;2800 Cunningham Court;;Clarkston;MI;48346;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.864Z,2022-08-09 21:40:14.864Z,,
username:1251,f3c53371-5d5d-4052-9887-4c04da715033,externalsystemid:1251,1251,true,,"UC Stu/Graduate, Quarter",,,Wooldridge,Joseph,K,,fse.hosting@ebsco.org,661-932-5509,,1957-07-26 00:00:00.000Z,8aa88d9e-f6d8-4d3e-b10e-3bc3a1f8bdd0;United States;1953 Gateway Avenue;;Bakersfield;CA;93307;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.903Z,2022-08-09 21:40:14.903Z,,
username:1250,3a4185ea-3b83-4ca5-87a8-6be2a014c460,externalsystemid:1250,1250,true,,"UC Stu/Graduate, Quarter",,,Phelps,Kim,J,,fse.hosting@ebsco.org,254-260-4333,,1977-09-28 00:00:00.000Z,cd8dfb55-9a72-4336-a86f-6c58d30738d5;United States;3417 Hill Haven Drive;;Waco;TX;76710;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.851Z,2022-08-09 21:40:14.851Z,,
username:1249,7f313c84-6b1f-4dab-b3d7-8163943c1468,externalsystemid:1249,1249,true,,"UC Stu/Graduate, Quarter",,,Richardson,Cecile,A,,fse.hosting@ebsco.org,214-241-5031,,1982-11-14 00:00:00.000Z,b055ae00-10ab-40b9-a65c-606cc545d804;United States;2147 Fancher Drive;;Cleburne;TX;76031;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.891Z,2022-08-09 21:40:14.891Z,,
username:1248,b471a320-b2e5-4544-a045-4d6b681b6b6a,externalsystemid:1248,1248,true,,"UC Stu/Graduate, Quarter",,,King,Krystal,B,,fse.hosting@ebsco.org,217-209-7363,,1994-06-29 00:00:00.000Z,09a52338-7847-4a90-bb93-5da95c8b5376;United States;36 Cardinal Lane;;Springfield;IL;62703;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.876Z,2022-08-09 21:40:14.876Z,,
username:1247,bac9df32-2807-4392-9b28-253d359e0072,externalsystemid:1247,1247,true,,"UC Stu/Graduate, Quarter",,,Sanchez,Marilyn,K,,fse.hosting@ebsco.org,908-385-8488,,1983-11-12 00:00:00.000Z,5ef21168-337a-4cc1-b9c5-4b7e6d176bb8;United States;664 Stonepot Road;;Rochelle Park;NJ;7662;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.838Z,2022-08-09 21:40:14.838Z,,
username:1246,ec0f27a6-722b-4146-bd0b-a1a9e7562b72,externalsystemid:1246,1246,true,,"UC Stu/Graduate, Quarter",,,Rodriguez,Trevor,R,,fse.hosting@ebsco.org,915-859-1053,,1992-11-15 00:00:00.000Z,f55fda4b-1473-4eca-9979-ad6a82ce0754;United States;25 Frederick Street;;El Paso;TX;79927;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.823Z,2022-08-09 21:40:14.823Z,,
username:1245,99420cb7-1e0e-40ec-8eab-9f786cafddae,externalsystemid:1245,1245,true,,"UC Stu/Graduate, Quarter",,,Roach,Marsha,W,,fse.hosting@ebsco.org,318-222-0233,,1964-02-29 00:00:00.000Z,2845152f-4868-4321-9394-31d0b0a463d4;United States;4141 Elk City Road;;Shreveport;LA;71101;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.781Z,2022-08-09 21:40:14.781Z,,
username:1243,e3ecf32c-b5de-49a7-93a3-64fa7ee844a6,externalsystemid:1243,1243,true,,"UC Stu/Graduate, Quarter",,,Hunt,Stephen,M,,fse.hosting@ebsco.org,419-754-1412,,1961-07-05 00:00:00.000Z,f63eb6ba-ff2a-4dd9-adf4-c3a4d286ed2e;United States;3687 Hill Street;;Toledo;OH;43615;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.810Z,2022-08-09 21:40:14.810Z,,
username:1242,e0aabf5e-8cce-48c0-afbd-15e285bb6ede,externalsystemid:1242,1242,true,,"UC Stu/Graduate, Quarter",,,Sessums,Sergio,P,,fse.hosting@ebsco.org,616-834-8426,,2000-04-26 00:00:00.000Z,14ea0688-f1d9-49b0-9772-4d4ed84afae6;United States;4399 Kimberly Way;;Grand Rapids;MI;49503;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.768Z,2022-08-09 21:40:14.768Z,,
username:1240,ec643503-2e29-4cb8-9d8a-d41e639d0cad,externalsystemid:1240,1240,true,,"UC Stu/Graduate, Quarter",,,Bowden,Jeanne,J,,fse.hosting@ebsco.org,404-438-5022,,1982-07-11 00:00:00.000Z,93a9ea02-1b39-416c-a10c-7d522d2e3fce;United States;2265 Clement Street;;Norcross;GA;30071;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.796Z,2022-08-09 21:40:14.796Z,,
username:124,74044e5b-ca83-4283-85ee-ea2a0c98b699,externalsystemid:124,124,true,,"UC Stu/Graduate, Quarter",,,Reams,Kevin,N,,fse.hosting@ebsco.org,972-227-3591,,1968-01-26 00:00:00.000Z,269a0d91-68fb-4179-b360-772b2cc1a58f;United States;3655 Hope Street;;Lancaster;TX;75146;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:02.459Z,2022-08-09 21:40:02.459Z,,
username:1239,28a91dc2-b02c-4e34-a758-e5fb75c1a65b,externalsystemid:1239,1239,true,,"UC Stu/Graduate, Quarter",,,Dewitt,Margaret,C,,fse.hosting@ebsco.org,970-300-9789,,1999-07-22 00:00:00.000Z,70ba296f-b26b-4d2b-8420-43f6286a66d4;United States;2098 Timberbrook Lane;;Denver;CO;80203;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.699Z,2022-08-09 21:40:14.699Z,,
username:1237,c2e57bdd-1812-4c67-b1ce-ed2e07f49ff3,externalsystemid:1237,1237,true,,"UC Stu/Graduate, Quarter",,,Green,William,S,,fse.hosting@ebsco.org,504-268-5980,,1956-02-23 00:00:00.000Z,0afe0225-6bad-4374-9c33-10204e6ef84c;United States;4445 Rose Avenue;;New Orleans;LA;70112;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.755Z,2022-08-09 21:40:14.755Z,,
username:1236,e0901543-c406-4908-8d4b-a804e519260f,externalsystemid:1236,1236,true,,"UC Stu/Graduate, Quarter",,,Robinson,Arturo,T,,fse.hosting@ebsco.org,724-513-0618,,1994-07-27 00:00:00.000Z,b9be2bb5-4e6c-49fe-aac9-d921eea88884;United States;4057 Shinn Avenue;;Pittsburgh;PA;15201;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.683Z,2022-08-09 21:40:14.683Z,,
username:1235,f9a289e3-c4cb-431e-9fcf-9a34a4c5bcc7,externalsystemid:1235,1235,true,,"UC Stu/Graduate, Quarter",,,Schmitt,Sidney,W,,fse.hosting@ebsco.org,660-409-9544,,1952-10-31 00:00:00.000Z,2ab05114-c380-443b-ad36-67c6be407a2e;United States;2480 Blair Court;;Kansas City;MO;64106;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.741Z,2022-08-09 21:40:14.741Z,,
Berta,342e286c-6fc5-4b9f-ad80-649d1ac949c0,,123456789,true,,"UC Stu/Graduate, Quarter",,,Testuser,Berta,,,freytag@gbv.de,,,,,2,,2025-12-01 00:00:00.000Z,2022-08-09 21:37:43.416Z,2022-08-09 21:37:43.416Z,,
jana,910c64a1-0c49-41ab-a056-e4862f7f5f67,,123456,true,,"UC Stu/Graduate, Quarter",,,Freytag,Jana,,,freytag@gbv.de,,,,,2,,2025-12-01 00:00:00.000Z,2022-08-09 21:37:43.724Z,2022-08-09 21:37:43.724Z,,
enettifee,a66d0401-bc3c-48b6-8f3b-8bf2ae34eddb,,123454321,true,,"UC Stu/Graduate, Quarter",,,Nettifee,Erin,,,erin.nettifee@duke.edu,,,,,2,,2025-12-01 00:00:00.000Z,2022-08-09 17:01:03.833Z,2022-08-09 17:01:03.833Z,,
username:1234,b9bae145-ce6a-4947-8db0-d385f87cd910,externalsystemid:1234,1234,true,,"UC Stu/Graduate, Quarter",,,Hass,Patricia,R,,fse.hosting@ebsco.org,304-601-3589,,1980-08-08 00:00:00.000Z,4933ff4d-61a1-404f-8e5f-2e19973e88ba;United States;6 Hall Valley Drive;;Logan;WV;25601;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.670Z,2022-08-09 21:40:14.670Z,,
username:1233,611f7a06-6a6c-4968-9445-eabf84ca2a22,externalsystemid:1233,1233,true,,"UC Stu/Graduate, Quarter",,,Whitmore,Elizabeth,R,,fse.hosting@ebsco.org,585-463-9566,,1987-05-13 00:00:00.000Z,f40c3887-c9cc-4dfe-ba37-13fa4aaaf8e6;United States;3236 Walt Nuzum Farm Road;;Rochester;NY;14611;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.727Z,2022-08-09 21:40:14.727Z,,
emelianov,93c0b22b-7d03-405f-bc68-9aa46442548f,,123123,false,,"UC Stu/Graduate, Quarter",,,Emelianov,Anton,,,fse.hosting@ebsco.org,,,,,002,,2025-12-01 00:00:00.000Z,2022-01-31 07:46:36.045Z,2022-01-31 07:46:36.045Z,,
username:1231,3795f42c-e305-40e1-aad9-457a9dc82211,externalsystemid:1231,1231,true,,"UC Stu/Graduate, Quarter",,,Roderick,Peggy,E,,fse.hosting@ebsco.org,248-877-3654,,1971-02-08 00:00:00.000Z,acdd7279-e427-4d1c-af13-53e4a72e9a11;United States;860 Summit Park Avenue;;Bloomfield Township;MI;48302;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.656Z,2022-08-09 21:40:14.656Z,,
username:1230,b45de839-c709-4c0e-bd64-33ffd781f0d4,externalsystemid:1230,1230,true,,"UC Stu/Graduate, Quarter",,,Garzon,Maggie,M,,fse.hosting@ebsco.org,724-341-5354,,1986-11-02 00:00:00.000Z,8d25e241-ac6a-422c-b6e0-3ec90296ac0f;United States;89 Pine Street;;Pittsburgh;PA;15205;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.713Z,2022-08-09 21:40:14.713Z,,
username:123,df6e8078-1b52-4cdd-bbd4-2c802d0d3c9e,externalsystemid:123,123,true,,"UC Stu/Graduate, Quarter",,,Lundy,Carmen,S,,fse.hosting@ebsco.org,248-960-4647,,1999-12-10 00:00:00.000Z,387c9829-56a2-4041-9db7-b73254965bfe;United States;1611 Summit Park Avenue;;Walled Lake;MI;48390;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-09-21 12:33:25.033Z,2022-09-21 12:33:25.033Z,,
username:1229,516019cf-68d4-4177-8e43-d5e79a0a2751,externalsystemid:1229,1229,true,,"UC Stu/Graduate, Quarter",,,Minch,Crystal,R,,fse.hosting@ebsco.org,414-291-6643,,1998-10-22 00:00:00.000Z,7451975f-bb63-47ab-84f9-beb8f2995818;United States;2099 Johnny Lane;;Milwaukee;WI;53202;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.641Z,2022-08-09 21:40:14.641Z,,
username:1227,b15e3e47-66b0-46ab-8d5c-c5c0d8ca9b06,externalsystemid:1227,1227,true,,"UC Stu/Graduate, Quarter",,,White,Arcelia,E,,fse.hosting@ebsco.org,408-779-1265,,1954-03-20 00:00:00.000Z,95b6353e-9396-443e-87ba-86945beb59cc;United States;3405 Black Oak Hollow Road;;Morgan Hill;CA;95037;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.615Z,2022-08-09 21:40:14.615Z,,
username:1224,ceb0351b-e2f7-4377-829e-ced8cf850847,externalsystemid:1224,1224,true,,"UC Stu/Graduate, Quarter",,,Perez,Carol,J,,fse.hosting@ebsco.org,805-676-0104,,1956-09-27 00:00:00.000Z,ffa9c283-5bbb-4c29-b9e5-abe1e14c0951;United States;4672 Creekside Lane;;Ventura;CA;93003;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.600Z,2022-08-09 21:40:14.600Z,,
username:1223,134f20e8-d822-4809-a9cc-f98fb4e24025,externalsystemid:1223,1223,true,,"UC Stu/Graduate, Quarter",,,Hickey,Whitney,J,,fse.hosting@ebsco.org,262-808-5359,,1969-04-08 00:00:00.000Z,e1b3f0ef-cb5e-4c00-8619-e734f4dfe3ae;United States;2498 Joseph Street;;West Allis;WI;53227;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.629Z,2022-08-09 21:40:14.629Z,,
username:1222,7a036a0d-3792-4f45-889a-3272be60cc14,externalsystemid:1222,1222,true,,"UC Stu/Graduate, Quarter",,,Costa,Catherine,B,,fse.hosting@ebsco.org,803-347-6221,,1997-06-12 00:00:00.000Z,218c2db6-de3d-435c-9f0a-46ddf372cb35;United States;530 Wexford Way;;Columbia;SC;29210;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.521Z,2022-08-09 21:40:14.521Z,,
username:1221,06bf3697-11d6-4822-8571-716bb4607530,externalsystemid:1221,1221,true,,"UC Stu/Graduate, Quarter",,,Wilmot,Anthony,J,,fse.hosting@ebsco.org,626-288-9631,,1995-03-17 00:00:00.000Z,0a876f44-3bbc-463d-9306-446b45f8f589;United States;1826 Rainbow Road;;Anaheim;CA;92805;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.587Z,2022-08-09 21:40:14.587Z,,
username:1219,cb2dc68a-453d-46cd-b1e6-6089aa202fe3,externalsystemid:1219,1219,true,,"UC Stu/Graduate, Quarter",,,Thomas,Melody,K,,fse.hosting@ebsco.org,732-668-4973,,1987-10-20 00:00:00.000Z,648463d5-0d10-491e-9ff5-5f3f35c364cf;United States;1051 Duke Lane;;Rochelle Park;NJ;7662;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.447Z,2022-08-09 21:40:14.447Z,,
username:1217,1d78f79c-bd0e-4251-b5dd-aef30807a400,externalsystemid:1217,1217,true,,"UC Stu/Graduate, Quarter",,,Green,Barbara,R,,fse.hosting@ebsco.org,915-845-8489,,1956-03-25 00:00:00.000Z,5f67e06c-93a8-4a37-b177-e1132c76cf11;United States;4378 Frederick Street;;El Paso;TX;79922;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.572Z,2022-08-09 21:40:14.572Z,,
username:1215,afac927f-4411-40d6-938c-877ee2186483,externalsystemid:1215,1215,true,,"UC Stu/Graduate, Quarter",,,Turner,Nancy,L,,fse.hosting@ebsco.org,425-868-7603,,1993-12-24 00:00:00.000Z,a5ceee41-eac1-4de8-bef1-3b88d2f74bf6;United States;1076 Stockert Hollow Road;;Sammamish;WA;98053;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.317Z,2022-08-09 21:40:14.317Z,,
username:1214,38b63be8-9094-4ac4-8b4d-72618b1dcea0,externalsystemid:1214,1214,true,,"UC Stu/Graduate, Quarter",,,Fredericks,Lonnie,N,,fse.hosting@ebsco.org,732-209-1230,,1991-02-11 00:00:00.000Z,ca82d5c1-0693-43e4-b2f2-139d092c5b82;United States;2806 Pooz Street;;Newark;NJ;7102;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.551Z,2022-08-09 21:40:14.551Z,,
username:1213,aabbdfc4-43ca-463b-9915-712d10f8c0d4,externalsystemid:1213,1213,true,,"UC Stu/Graduate, Quarter",,,Ochoa,John,R,,fse.hosting@ebsco.org,360-304-7135,,1996-09-08 00:00:00.000Z,832a27e9-6463-417d-8ed4-f842346fc014;United States;2643 Terra Street;;Seattle;WA;98109;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.304Z,2022-08-09 21:40:14.304Z,,
username:1212,19ef3786-6f75-4e67-86f4-5109f9b92175,externalsystemid:1212,1212,true,,"UC Stu/Graduate, Quarter",,,Roehl,Julia,W,,fse.hosting@ebsco.org,312-829-4334,,1985-07-03 00:00:00.000Z,0b2d8885-73d6-4516-bee1-a516eedeeff3;United States;3481 Tator Patch Road;;Chicago;IL;60607;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.536Z,2022-08-09 21:40:14.536Z,,
username:1211,2621695c-5d03-4820-bff7-1565ab7bc480,externalsystemid:1211,1211,true,,"UC Stu/Graduate, Quarter",,,Owens,Ruth,D,,fse.hosting@ebsco.org,785-363-7002,,1970-02-24 00:00:00.000Z,5a9e8a33-f235-45f3-b0bb-235d68716e11;United States;1298 Maloy Court;;Blue Rapids;KS;66411;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:14.290Z,2022-08-09 21:40:14.290Z,,
